Type;CurrentTime;ClientID;PacketID;PacketType;MessageID;PacketTimeQueued;PacketTimeSent;PacketTimeDelivered;TotalFragments;PrOthers;PrSenderA;PrSenderB;RealSenderLabel;Route;PoolSizes
RCV_PKT_REAL;638.6633244386115;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;3c62f2a369d0f3eaa7749e49064c0af37bf83e05bdfa61a03508b164654d1a81;REAL;e1738c2b3fa87a006ceb18a2d8dab813170e25e6a3c1b3911102b75f44360cff;638.0;638.4317330107054;638.6633244386115;1;0.98755979620027;0.009304172173128367;0.003136031626601764;1;[M0, M3, M6, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;639.5634027975681;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;761b31c66cc082a301b0434a6781dbfec8b9bb9c7a9b496f563c45998ac39291;REAL;815eb9a222a0e0a622bf8570cb353b06f15ab34b053b38f0ea61f57bd8e6f40b;639.0;639.0075858052514;639.5634027975681;1;0.986645291252515;0.009582212005383214;0.003772496742102121;1;[M0, M5, M6, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;640.3512428727139;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;08a537cdf6f79efd4118c8404eb4a9513e9dbf8a68e1e39a697c1991ef69b5e7;REAL;21760ffa0685ac9f03762b4853de58727bd4331125b467c4d18e65284c6f6fe7;640.0;640.1671434717168;640.3512428727139;1;0.9847984058138043;0.015191595567294651;9.998618901145815e-06;1;[M2, M4, M7, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;641.1694250939488;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;8acde7b0161ed6e504247f0dcc2181b7117ad3a132d45231be8cc67dad491db1;REAL;7a5330cf6cd72fe3986a311b207eb51d401ef620d8b479e3973cafb10196b209;641.0;641.0870322662656;641.1694250939488;1;0.9948402807711871;0.005159711958132941;7.270679929440704e-09;1;[M0, M5, M8, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;642.3642857797145;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;0d1971eae4507f8941d1d2b7154bedad22a6531b9a35f8d56dc683103cade3f8;REAL;987e1fb8cb464ba3bf0dfaf61bc42119db861d39877da1f9ffa299f0ae7f5a07;642.0;642.0901126439535;642.3642857797145;1;0.9878998619863409;0.008850995850944402;0.0032491421627148373;1;[M0, M5, M8, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;643.2399524182174;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;4e42e978d80ae7abc0e607e4fc5c0919418169fa07abfa4c404a8230ec9860ba;REAL;e5487d0cacef3c298b8ae3b47d5d2a71cd31700e2f63749eb4980d48794c65e0;643.0;643.0046798423394;643.2399524182174;1;0.9940331316996392;0.005329015319283938;0.0006378529810763735;1;[M0, M5, M8, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;644.1700743878663;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;ceec8f5d7160dabc8f7cf8a55a7d71ddd53176c9844e0310d39cd6de48705c9c;REAL;99c7e29238092e23a3417f8457785fdf88644b24119acc56fdf3b9533208d13e;644.0;644.0142983625462;644.1700743878663;1;0.9873377423011582;0.012661769864422617;4.878344192369548e-07;1;[M0, M3, M7, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;645.700714194948;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;1671673f2399f928237511e6f5b43eb2b1cf3a544dcd6424a26353ae3b8a3bcd;REAL;8e3f1c48b5690046c30e3d788a53aa842d5748c75e25ae1f0796737102f07af3;645.0;645.5746123111264;645.700714194948;1;0.9901520935778478;0.007319323466674219;0.00252858295547761;1;[M1, M4, M7, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;646.2634457975995;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;981a2db87f611a8967570e7793652c1557de0a42b7915e328bc5f5e0324ae903;REAL;9ce8fe942fd0620d56fb3e35b6850eca9cff507d49d94c2c62938ce74b09d423;646.0;646.0271097222294;646.2634457975995;1;0.9832168071757127;0.016747092406452894;3.610041783457946e-05;1;[M0, M3, M8, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;647.8912208936052;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;0fd40720b9998a181fc5f088b01972e14851b5743869e21ba4a2493907737875;REAL;7bbc507bb3d88ee318f5fd8119f78993014f20af2e43626cb40dbb2e2362e6fa;647.0;647.7645313508851;647.8912208936052;1;0.9939751324916762;0.0059070350753373;0.00011783243298664261;1;[M0, M5, M6, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;648.5158858160867;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;599b1b3ebbfeccfc977954596a7be3e5ecfe8e88bcae25b3168fd45047a86b1f;REAL;7f4eb4d8e62578d406f865496aa7ca4dd8646259bfab1a912d3ed030b9732798;648.0;648.0053052218291;648.5158858160867;1;0.9904455630367107;0.009553643185452848;7.937778361877148e-07;1;[M1, M3, M7, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;650.004765004468;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;ed3452db87506ebc4db6595a03a177674188b5145609cdff88d8e2e41d15b68a;REAL;fcd0b3ebf178e6978cfbb44fe5a9ff317b0c4cb4525f6059bba6ed2af81fca41;649.0;649.8556655911294;650.004765004468;1;0.9925318484595655;0.006800650079438151;0.0006675014609963722;1;[M0, M5, M6, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;650.827009463573;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;69d57a3297e72d0fa1d965a29d9eb808e015ee1ada03fafffa9a7520fde5c37c;REAL;85727e07216a719b3f4f0d34890eee3b61747751c166b016bb0140ddc1119023;650.0;650.0628339628845;650.827009463573;1;0.9694139254835392;0.02538860067129407;0.005197473845166603;1;[M1, M5, M8, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;651.597999275575;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;b4436afddba996e42b104b2c56b79232b3b7d1af69e12b77d1b1b696917ee7f8;REAL;620ff9ad0fa71e74900951b09be0becb880ee2683942b58c16afb07065f7cefd;651.0;651.3710584266278;651.597999275575;1;0.985828052085856;0.013725771881710369;0.00044617603243360046;1;[M1, M3, M8, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;652.9362046448139;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;a89e8b6fd1017a6e6f88989ea0cb61b48eb7d29f61a73bb637e35a884a630547;REAL;e7e2d817034adb44d40a747481d0bc213a7881a9cad22fd977d94caf3a8d1518;652.0;652.3315592582907;652.9362046448139;1;0.9888272641428939;0.011093527787825954;7.92080692804536e-05;1;[M2, M4, M6, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
RCV_PKT_REAL;653.9155081220762;a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81;985beb5a0474c1d292ce996319287df3bb6d0b63dd628dbfb066d31feae03eef;REAL;7a7d03f702c1342e2bced231a9ec6efd952acb24a5a12ceba098149ff012d90d;653.0;653.5891574763299;653.9155081220762;1;0.9827528455295118;0.010252011670648669;0.006995142799839437;1;[M2, M3, M8, a25ceba97fadcd54fcc4858c7c6d48eb753745f9ec4df9dbc9b1c9e571512a81];[]
